UniProtID,GeneName,DrugBank ID,Name,Type,UniProt Name,Transcription regulation,Transmembrane,DNA-binding,Kinase,metaboli,RNA-binding,signal,enzyme,ase,Enzyme,Oncogene,TSG
P06744,GPI,DB02007,alpha-D-glucose 6-phosphate,SmallMoleculeDrug,Glucose-6-phosphate isomerase,0,0,0,0,0,0,0,0,1,1,0,0
P06744,GPI,DB04493,Fructose-6-Phosphate,SmallMoleculeDrug,Glucose-6-phosphate isomerase,0,0,0,0,0,0,0,0,1,1,0,0
P06744,GPI,DB02548,D-glucitol 6-phosphate,SmallMoleculeDrug,Glucose-6-phosphate isomerase,0,0,0,0,0,0,0,0,1,1,0,0
P06744,GPI,DB03042,5-Phosphoarabinonic Acid,SmallMoleculeDrug,Glucose-6-phosphate isomerase,0,0,0,0,0,0,0,0,1,1,0,0
P06744,GPI,DB02076,6-phospho-D-gluconic acid,SmallMoleculeDrug,Glucose-6-phosphate isomerase,0,0,0,0,0,0,0,0,1,1,0,0
P06744,GPI,DB03581,Glucose-6-Phosphate,SmallMoleculeDrug,Glucose-6-phosphate isomerase,0,0,0,0,0,0,0,0,1,1,0,0
P06744,GPI,DB02093,5-Phospho-D-Arabinohydroxamic Acid,SmallMoleculeDrug,Glucose-6-phosphate isomerase,0,0,0,0,0,0,0,0,1,1,0,0
P06744,GPI,DB11638,Artenimol,SmallMoleculeDrug,Glucose-6-phosphate isomerase,0,0,0,0,0,0,0,0,1,1,0,0
P06744,GPI,DB03937,Erythose-4-Phosphate,SmallMoleculeDrug,Glucose-6-phosphate isomerase,0,0,0,0,0,0,0,0,1,1,0,0
Q8IV16,GPIHBP1,,,,,0,0,0,0,0,0,0,0,1,0,0,0
Q92917,GPKOW,,,,,0,0,0,0,0,1,0,0,0,0,0,0
P80108,GPLD1,,,,,0,0,0,0,0,0,0,0,1,0,0,0
P51674,GPM6A,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q13491,GPM6B,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q9HCN4,GPN1,,,,,0,0,0,0,0,0,0,0,1,1,0,0
Q9H9Y4,GPN2,,,,,0,0,0,0,0,0,0,0,1,1,0,0
Q9UHW5,GPN3,,,,,0,0,0,0,0,0,0,0,1,1,0,0
Q14956,GPNMB,DB05996,Glembatumumab vedotin,BiotechDrug,Transmembrane glycoprotein NMB,0,1,0,0,0,0,0,0,1,0,0,0
P46091,GPR1,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q96P66,GPR101,,,,,0,1,0,0,0,0,0,0,1,0,0,0
Q5VW38,GPR107,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q9NPR9,GPR108,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q8TDV5,GPR119,DB05166,APD668,SmallMoleculeDrug,Glucose-dependent insulinotropic receptor,0,1,0,0,0,0,0,0,0,0,0,0
P47775,GPR12,DB14009,Medical Cannabis,BiotechDrug,G-protein coupled receptor 12,0,1,0,0,0,0,0,0,0,0,0,0
P47775,GPR12,DB14011,Nabiximols,SmallMoleculeDrug,G-protein coupled receptor 12,0,1,0,0,0,0,0,0,0,0,0,0
P47775,GPR12,DB09061,Cannabidiol,SmallMoleculeDrug,G-protein coupled receptor 12,0,1,0,0,0,0,0,0,0,0,0,0
Q9UNW8,GPR132,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q8IZ08,GPR135,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q96N19,GPR137,,,,,0,1,0,0,0,0,0,0,0,0,0,0
O60478,GPR137B,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q8N3F9,GPR137C,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q6DWJ6,GPR139,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q7Z602,GPR141,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q7Z601,GPR142,,,,,0,1,0,0,0,0,0,0,0,0,0,0
P51810,GPR143,,,,,0,1,0,0,0,0,0,0,1,0,0,0
Q96CH1,GPR146,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q8TDV2,GPR148,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q86SP6,GPR149,,,,,0,1,0,0,0,0,0,0,0,0,0,0
P49685,GPR15,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q8NGU9,GPR150,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q8TDV0,GPR151,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q8TDT2,GPR152,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q6NV75,GPR153,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q7Z3F1,GPR155,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q8NFN8,GPR156,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q5UAW9,GPR157,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q5T848,GPR158,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q6UWK7,GPR15L,,,,,0,0,0,0,0,0,0,0,0,0,0,0
Q9UJ42,GPR160,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q8N6U8,GPR161,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q16538,GPR162,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q13304,GPR17,,,,,0,1,0,0,0,0,0,0,0,0,0,0
O14626,GPR171,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q9NS66,GPR173,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q9BXC1,GPR174,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q14439,GPR176,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q6PRD1,GPR179,,,,,0,1,0,0,0,0,0,0,1,0,0,0
Q14330,GPR18,DB14011,Nabiximols,SmallMoleculeDrug,N-arachidonyl glycine receptor,0,1,0,0,0,0,0,0,0,0,0,0
Q14330,GPR18,DB00145,Glycine,SmallMoleculeDrug,N-arachidonyl glycine receptor,0,1,0,0,0,0,0,0,0,0,0,0
Q14330,GPR18,DB09061,Cannabidiol,SmallMoleculeDrug,N-arachidonyl glycine receptor,0,1,0,0,0,0,0,0,0,0,0,0
Q14330,GPR18,DB14009,Medical Cannabis,BiotechDrug,N-arachidonyl glycine receptor,0,1,0,0,0,0,0,0,0,0,0,0
Q86V85,GPR180,,,,,0,1,0,0,0,0,0,0,0,0,0,0
O15218,GPR182,,,,,0,1,0,0,0,0,0,0,0,0,0,0
P32249,GPR183,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q15760,GPR19,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q99678,GPR20,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q99679,GPR21,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q99680,GPR22,,,,,0,1,0,0,0,0,0,0,0,0,0,0
O00155,GPR25,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q8NDV2,GPR26,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q9NS67,GPR27,,,,,0,1,0,0,0,0,0,0,0,0,0,0
P46089,GPR3,,,,,0,1,0,0,0,0,0,0,0,0,0,0
O00270,GPR31,,,,,0,1,0,0,0,0,0,0,0,0,0,0
O75388,GPR32,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q8NGA4,GPR32P1,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q49SQ1,GPR33,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q9UPC5,GPR34,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q9HC97,GPR35,DB11937,Kynurenic Acid,SmallMoleculeDrug,G-protein coupled receptor 35,0,1,0,0,0,0,0,0,0,0,0,0
Q9HC97,GPR35,DB11156,Pyrantel,SmallMoleculeDrug,G-protein coupled receptor 35,0,1,0,0,0,0,0,0,0,0,0,0
O15354,GPR37,,,,,0,1,0,0,0,0,0,0,0,0,0,0
O60883,GPR37L1,,,,,0,1,0,0,0,0,0,0,0,0,0,0
O43194,GPR39,,,,,0,1,0,0,0,0,0,0,0,0,0,0
P46093,GPR4,,,,,0,1,0,0,0,0,0,0,0,0,0,0
O15529,GPR42,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q9Y5Y3,GPR45,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q13585,GPR50,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q9Y2T5,GPR52,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q9Y2T6,GPR55,DB14009,Medical Cannabis,BiotechDrug,G-protein coupled receptor 55,0,1,0,0,0,0,0,0,0,0,0,0
Q9Y2T6,GPR55,DB09061,Cannabidiol,SmallMoleculeDrug,G-protein coupled receptor 55,0,1,0,0,0,0,0,0,0,0,0,0
Q9Y2T6,GPR55,DB11755,Tetrahydrocannabivarin,SmallMoleculeDrug,G-protein coupled receptor 55,0,1,0,0,0,0,0,0,0,0,0,0
Q9Y2T6,GPR55,DB06155,Rimonabant,SmallMoleculeDrug,G-protein coupled receptor 55,0,1,0,0,0,0,0,0,0,0,0,0
Q9Y2T6,GPR55,DB14011,Nabiximols,SmallMoleculeDrug,G-protein coupled receptor 55,0,1,0,0,0,0,0,0,0,0,0,0
P46095,GPR6,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q9BZJ8,GPR61,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q9BZJ7,GPR62,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q9BZJ6,GPR63,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q8IYL9,GPR65,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q15743,GPR68,,,,,0,1,0,0,0,0,0,0,1,0,0,0
O95800,GPR75,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q96P69,GPR78,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q96P67,GPR82,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q9NYM4,GPR83,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q9NQS5,GPR84,,,,,0,1,0,0,0,0,0,0,0,0,0,0
P60893,GPR85,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q9BY21,GPR87,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q9GZN0,GPR88,,,,,0,1,0,0,0,0,0,0,0,0,0,0
B7ZAQ6,GPR89A,,,,,0,1,0,0,0,0,0,0,0,0,0,0
P0CG08,GPR89B,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q8WXG9,GPR98,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q5JY77,GPRASP1,,,,,0,0,0,0,0,0,0,0,0,0,0,0
Q96D09,GPRASP2,,,,,0,0,0,0,0,0,0,0,0,0,0,0
Q8NFJ5,GPRC5A,DB00755,Tretinoin,SmallMoleculeDrug,Retinoic acid-induced protein 3,0,1,0,0,0,0,0,0,0,0,0,0
Q9NZH0,GPRC5B,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q9NQ84,GPRC5C,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q9NZD1,GPRC5D,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q5T6X5,GPRC6A,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q7Z2K8,GPRIN1,,,,,0,0,0,0,0,0,0,0,0,0,0,0
O60269,GPRIN2,,,,,0,0,0,0,0,0,0,0,0,0,0,0
Q6ZVF9,GPRIN3,,,,,0,0,0,0,0,0,0,0,0,0,0,0
Q13098,GPS1,,,,,0,0,0,0,0,0,0,0,0,0,0,0
Q13227,GPS2,,,,,1,0,0,0,0,0,0,0,0,0,0,0
Q86YR5,GPSM1,,,,,0,0,0,0,0,0,0,0,0,0,0,0
P81274,GPSM2,,,,,0,0,0,0,0,0,0,0,0,0,0,0
Q9Y4H4,GPSM3,,,,,0,0,0,0,0,0,0,0,0,0,0,0
P24298,GPT,DB00780,Phenelzine,SmallMoleculeDrug,Alanine aminotransferase 1,0,0,0,0,0,0,0,0,1,1,0,0
P24298,GPT,DB00142,Glutamic Acid,SmallMoleculeDrug,Alanine aminotransferase 1,0,0,0,0,0,0,0,0,1,1,0,0
P24298,GPT,DB00114,Pyridoxal Phosphate,SmallMoleculeDrug,Alanine aminotransferase 1,0,0,0,0,0,0,0,0,1,1,0,0
P24298,GPT,DB00160,L-Alanine,SmallMoleculeDrug,Alanine aminotransferase 1,0,0,0,0,0,0,0,0,1,1,0,0
Q8TD30,GPT2,DB00114,Pyridoxal Phosphate,SmallMoleculeDrug,Alanine aminotransferase 2,0,0,0,0,0,0,0,0,1,1,0,0
Q8TD30,GPT2,DB00142,Glutamic Acid,SmallMoleculeDrug,Alanine aminotransferase 2,0,0,0,0,0,0,0,0,1,1,0,0
Q8TD30,GPT2,DB00160,L-Alanine,SmallMoleculeDrug,Alanine aminotransferase 2,0,0,0,0,0,0,0,0,1,1,0,0
Q8TD30,GPT2,DB00780,Phenelzine,SmallMoleculeDrug,Alanine aminotransferase 2,0,0,0,0,0,0,0,0,1,1,0,0
P07203,GPX1,DB00143,Glutathione,SmallMoleculeDrug,Glutathione peroxidase 1,0,0,0,0,0,0,0,0,1,1,0,0
P18283,GPX2,DB00143,Glutathione,SmallMoleculeDrug,Glutathione peroxidase 2,0,0,0,0,0,0,0,0,1,1,0,0
P22352,GPX3,DB00143,Glutathione,SmallMoleculeDrug,Glutathione peroxidase 3,0,0,0,0,0,0,0,0,1,1,0,0
P36969,GPX4,DB00143,Glutathione,SmallMoleculeDrug,"Phospholipid hydroperoxide glutathione peroxidase, mitochondrial",0,0,0,0,0,0,0,0,1,1,0,0
O75715,GPX5,DB00143,Glutathione,SmallMoleculeDrug,Epididymal secretory glutathione peroxidase,0,0,0,0,0,0,0,0,1,1,0,0
P59796,GPX6,DB00143,Glutathione,SmallMoleculeDrug,Glutathione peroxidase 6,0,0,0,0,0,0,0,0,1,1,0,0
Q96SL4,GPX7,DB00143,Glutathione,SmallMoleculeDrug,Glutathione peroxidase 7,0,0,0,0,0,0,0,0,1,1,0,0
Q8TED1,GPX8,DB00143,Glutathione,SmallMoleculeDrug,Probable glutathione peroxidase 8,0,1,0,0,0,0,0,0,1,1,0,0
Q96CP6,GRAMD1A,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q3KR37,GRAMD1B,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q8IYS0,GRAMD1C,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q8IUY3,GRAMD2A,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q96HH9,GRAMD2B,,,,,0,0,0,0,0,0,0,0,0,0,0,0
Q6IC98,GRAMD4,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q13588,GRAP,,,,,0,0,0,0,0,0,0,0,0,0,0,0
O75791,GRAP2,,,,,0,0,0,0,0,0,0,0,0,0,0,0
Q8TC17,GRAPL,,,,,0,0,0,0,0,0,0,0,0,0,0,0
Q7Z6J2,GRASP,,,,,0,0,0,0,0,0,0,0,0,0,0,0
Q13322,GRB10,,,,,0,0,0,0,0,0,0,0,0,0,0,0
Q14449,GRB14,,,,,0,0,0,0,0,0,0,0,0,0,0,0
P62993,GRB2,DB03276,"4-[(10s,14s,18s)-18-(2-Amino-2-Oxoethyl)-14-(1-Naphthylmethyl)-8,17,20-Trioxo-7,16,19-Triazaspiro[5.14]Icos-11-En-10-Yl]Benzylphosphonic Acid",SmallMoleculeDrug,Growth factor receptor-bound protein 2,0,0,0,0,0,0,0,0,0,1,0,0
P62993,GRB2,DB00061,Pegademase bovine,BiotechDrug,Growth factor receptor-bound protein 2,0,0,0,0,0,0,0,0,0,1,0,0
Q14451,GRB7,,,,,0,0,0,0,0,1,0,0,0,0,0,0
Q4ZG55,GREB1,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q9C091,GREB1L,,,,,0,1,0,0,0,0,0,0,1,0,0,0
O60565,GREM1,,,,,0,0,0,0,0,0,0,0,0,0,0,0
Q9H772,GREM2,,,,,0,0,0,0,0,0,0,0,1,0,0,0
Q9NZI5,GRHL1,,,,,1,0,1,0,0,0,0,0,0,0,0,0
Q6ISB3,GRHL2,,,,,1,0,1,0,0,0,0,0,1,0,0,0
Q8TE85,GRHL3,,,,,1,0,1,0,0,0,0,0,0,0,0,0
Q9UBQ7,GRHPR,,,,,0,0,0,0,0,0,0,0,1,1,0,0
P42261,GRIA1,DB09289,Tianeptine,SmallMoleculeDrug,Glutamate receptor 1,0,1,0,0,0,0,0,0,0,0,0,0
P42261,GRIA1,DB01236,Sevoflurane,SmallMoleculeDrug,Glutamate receptor 1,0,1,0,0,0,0,0,0,0,0,0,0
P42261,GRIA1,DB00753,Isoflurane,SmallMoleculeDrug,Glutamate receptor 1,0,1,0,0,0,0,0,0,0,0,0,0
P42261,GRIA1,DB00142,Glutamic Acid,SmallMoleculeDrug,Glutamate receptor 1,0,1,0,0,0,0,0,0,0,0,0,0
P42261,GRIA1,DB00228,Enflurane,SmallMoleculeDrug,Glutamate receptor 1,0,1,0,0,0,0,0,0,0,0,0,0
P42261,GRIA1,DB05047,CX717,SmallMoleculeDrug,Glutamate receptor 1,0,1,0,0,0,0,0,0,0,0,0,0
P42261,GRIA1,DB08883,Perampanel,SmallMoleculeDrug,Glutamate receptor 1,0,1,0,0,0,0,0,0,0,0,0,0
P42261,GRIA1,DB04982,Talampanel,SmallMoleculeDrug,Glutamate receptor 1,0,1,0,0,0,0,0,0,0,0,0,0
P42261,GRIA1,DB00898,Ethanol,SmallMoleculeDrug,Glutamate receptor 1,0,1,0,0,0,0,0,0,0,0,0,0
P42261,GRIA1,DB06247,CX516,SmallMoleculeDrug,Glutamate receptor 1,0,1,0,0,0,0,0,0,0,0,0,0
P42261,GRIA1,DB01028,Methoxyflurane,SmallMoleculeDrug,Glutamate receptor 1,0,1,0,0,0,0,0,0,0,0,0,0
P42261,GRIA1,DB01189,Desflurane,SmallMoleculeDrug,Glutamate receptor 1,0,1,0,0,0,0,0,0,0,0,0,0
P42261,GRIA1,DB13146,Fluciclovine (18F),SmallMoleculeDrug,Glutamate receptor 1,0,1,0,0,0,0,0,0,0,0,0,0
P42262,GRIA2,DB00794,Primidone,SmallMoleculeDrug,Glutamate receptor 2,0,1,0,0,0,0,0,0,0,0,0,0
P42262,GRIA2,DB04152,"2-Amino-3-(3-Hydroxy-7,8-Dihydro-6h-Cyclohepta[D]-4-Isoxazolyl)Propionic Acid",SmallMoleculeDrug,Glutamate receptor 2,0,1,0,0,0,0,0,0,0,0,0,0
P42262,GRIA2,DB01483,Barbital,SmallMoleculeDrug,Glutamate receptor 2,0,1,0,0,0,0,0,0,0,0,0,0
P42262,GRIA2,DB01346,Quinidine barbiturate,SmallMoleculeDrug,Glutamate receptor 2,0,1,0,0,0,0,0,0,0,0,0,0
P42262,GRIA2,DB02818,Iodo-Willardiine,SmallMoleculeDrug,Glutamate receptor 2,0,1,0,0,0,0,0,0,0,0,0,0
P42262,GRIA2,DB03240,"(S)-2-Amino-3-(1,3,5,7-Pentahydro-2,4-Dioxo-Cyclopenta[E]Pyrimidin-1-Yl) Proionic Acid",SmallMoleculeDrug,Glutamate receptor 2,0,1,0,0,0,0,0,0,0,0,0,0
P42262,GRIA2,DB00237,Butabarbital,SmallMoleculeDrug,Glutamate receptor 2,0,1,0,0,0,0,0,0,0,0,0,0
P42262,GRIA2,DB00142,Glutamic Acid,SmallMoleculeDrug,Glutamate receptor 2,0,1,0,0,0,0,0,0,0,0,0,0
P42262,GRIA2,DB08303,"(3S)-3-cyclopentyl-6-methyl-7-[(4-methylpiperazin-1-yl)sulfonyl]-3,4-dihydro-2H-1,2,4-benzothiadiazine 1,1-dioxide",SmallMoleculeDrug,Glutamate receptor 2,0,1,0,0,0,0,0,0,0,0,0,0
P42262,GRIA2,DB03759,FG-9041,SmallMoleculeDrug,Glutamate receptor 2,0,1,0,0,0,0,0,0,0,0,0,0
P42262,GRIA2,DB01351,Amobarbital,SmallMoleculeDrug,Glutamate receptor 2,0,1,0,0,0,0,0,0,0,0,0,0
P42262,GRIA2,DB02057,(S)-AMPA,SmallMoleculeDrug,Glutamate receptor 2,0,1,0,0,0,0,0,0,0,0,0,0
P42262,GRIA2,DB04000,Bromo-Willardiine,SmallMoleculeDrug,Glutamate receptor 2,0,1,0,0,0,0,0,0,0,0,0,0
P42262,GRIA2,DB01174,Phenobarbital,SmallMoleculeDrug,Glutamate receptor 2,0,1,0,0,0,0,0,0,0,0,0,0
P42262,GRIA2,DB01355,Hexobarbital,SmallMoleculeDrug,Glutamate receptor 2,0,1,0,0,0,0,0,0,0,0,0,0
P42262,GRIA2,DB04982,Talampanel,SmallMoleculeDrug,Glutamate receptor 2,0,1,0,0,0,0,0,0,0,0,0,0
P42262,GRIA2,DB03319,(S)-ATPA,SmallMoleculeDrug,Glutamate receptor 2,0,1,0,0,0,0,0,0,0,0,0,0
P42262,GRIA2,DB01354,Heptabarbital,SmallMoleculeDrug,Glutamate receptor 2,0,1,0,0,0,0,0,0,0,0,0,0
P42262,GRIA2,DB00241,Butalbital,SmallMoleculeDrug,Glutamate receptor 2,0,1,0,0,0,0,0,0,0,0,0,0
P42262,GRIA2,DB00463,Metharbital,SmallMoleculeDrug,Glutamate receptor 2,0,1,0,0,0,0,0,0,0,0,0,0
P42262,GRIA2,DB07598,"2,3,6A,7,8,9-HEXAHYDRO-11H-[1,4]DIOXINO[2,3-G]PYRROLO[2,1-B][1,3]BENZOXAZIN-11-ONE",SmallMoleculeDrug,Glutamate receptor 2,0,1,0,0,0,0,0,0,0,0,0,0
P42262,GRIA2,DB00849,Methylphenobarbital,SmallMoleculeDrug,Glutamate receptor 2,0,1,0,0,0,0,0,0,0,0,0,0
P42262,GRIA2,DB00312,Pentobarbital,SmallMoleculeDrug,Glutamate receptor 2,0,1,0,0,0,0,0,0,0,0,0,0
P42262,GRIA2,DB13146,Fluciclovine (18F),SmallMoleculeDrug,Glutamate receptor 2,0,1,0,0,0,0,0,0,0,0,0,0
P42262,GRIA2,DB01664,(S)-Des-Me-Ampa,SmallMoleculeDrug,Glutamate receptor 2,0,1,0,0,0,0,0,0,0,0,0,0
P42262,GRIA2,DB08304,"(3R)-3-cyclopentyl-7-[(4-methylpiperazin-1-yl)sulfonyl]-3,4-dihydro-2H-1,2-benzothiazine 1,1-dioxide",SmallMoleculeDrug,Glutamate receptor 2,0,1,0,0,0,0,0,0,0,0,0,0
P42262,GRIA2,DB00898,Ethanol,SmallMoleculeDrug,Glutamate receptor 2,0,1,0,0,0,0,0,0,0,0,0,0
P42262,GRIA2,DB02347,2-Amino-3-(5-Tert-Butyl-3-(Phosphonomethoxy)-4-Isoxazolyl)Propionic Acid,SmallMoleculeDrug,Glutamate receptor 2,0,1,0,0,0,0,0,0,0,0,0,0
P42262,GRIA2,DB01352,Aprobarbital,SmallMoleculeDrug,Glutamate receptor 2,0,1,0,0,0,0,0,0,0,0,0,0
P42262,GRIA2,DB01353,Butethal,SmallMoleculeDrug,Glutamate receptor 2,0,1,0,0,0,0,0,0,0,0,0,0
P42262,GRIA2,DB02999,Quisqualate,SmallMoleculeDrug,Glutamate receptor 2,0,1,0,0,0,0,0,0,0,0,0,0
P42262,GRIA2,DB04599,Aniracetam,SmallMoleculeDrug,Glutamate receptor 2,0,1,0,0,0,0,0,0,0,0,0,0
P42262,GRIA2,DB02966,Fluoro-Willardiine,SmallMoleculeDrug,Glutamate receptor 2,0,1,0,0,0,0,0,0,0,0,0,0
P42262,GRIA2,DB00306,Talbutal,SmallMoleculeDrug,Glutamate receptor 2,0,1,0,0,0,0,0,0,0,0,0,0
P42262,GRIA2,DB04798,THIO-ATPA,SmallMoleculeDrug,Glutamate receptor 2,0,1,0,0,0,0,0,0,0,0,0,0
P42262,GRIA2,DB01496,Barbituric acid derivative,SmallMoleculeDrug,Glutamate receptor 2,0,1,0,0,0,0,0,0,0,0,0,0
P42262,GRIA2,DB08305,"(3R)-3-cyclopentyl-6-methyl-7-[(4-methylpiperazin-1-yl)sulfonyl]-3,4-dihydro-2H-1,2-benzothiazine 1,1-dioxide",SmallMoleculeDrug,Glutamate receptor 2,0,1,0,0,0,0,0,0,0,0,0,0
P42262,GRIA2,DB04129,Willardiine,SmallMoleculeDrug,Glutamate receptor 2,0,1,0,0,0,0,0,0,0,0,0,0
P42262,GRIA2,DB07455,"N,N'-[biphenyl-4,4'-diyldi(2R)propane-2,1-diyl]dimethanesulfonamide",SmallMoleculeDrug,Glutamate receptor 2,0,1,0,0,0,0,0,0,0,0,0,0
P42262,GRIA2,DB00599,Thiopental,SmallMoleculeDrug,Glutamate receptor 2,0,1,0,0,0,0,0,0,0,0,0,0
P42262,GRIA2,DB05047,CX717,SmallMoleculeDrug,Glutamate receptor 2,0,1,0,0,0,0,0,0,0,0,0,0
P42262,GRIA2,DB00418,Secobarbital,SmallMoleculeDrug,Glutamate receptor 2,0,1,0,0,0,0,0,0,0,0,0,0
P42263,GRIA3,DB04599,Aniracetam,SmallMoleculeDrug,Glutamate receptor 3,0,1,0,0,0,0,0,0,1,0,0,0
P42263,GRIA3,DB05047,CX717,SmallMoleculeDrug,Glutamate receptor 3,0,1,0,0,0,0,0,0,1,0,0,0
P42263,GRIA3,DB01356,Lithium,SmallMoleculeDrug,Glutamate receptor 3,0,1,0,0,0,0,0,0,1,0,0,0
P42263,GRIA3,DB00142,Glutamic Acid,SmallMoleculeDrug,Glutamate receptor 3,0,1,0,0,0,0,0,0,1,0,0,0
P42263,GRIA3,DB00898,Ethanol,SmallMoleculeDrug,Glutamate receptor 3,0,1,0,0,0,0,0,0,1,0,0,0
P42263,GRIA3,DB13146,Fluciclovine (18F),SmallMoleculeDrug,Glutamate receptor 3,0,1,0,0,0,0,0,0,1,0,0,0
P42263,GRIA3,DB04982,Talampanel,SmallMoleculeDrug,Glutamate receptor 3,0,1,0,0,0,0,0,0,1,0,0,0
P48058,GRIA4,DB00898,Ethanol,SmallMoleculeDrug,Glutamate receptor 4,0,1,0,0,0,0,0,0,1,0,0,0
P48058,GRIA4,DB13146,Fluciclovine (18F),SmallMoleculeDrug,Glutamate receptor 4,0,1,0,0,0,0,0,0,1,0,0,0
P48058,GRIA4,DB00142,Glutamic Acid,SmallMoleculeDrug,Glutamate receptor 4,0,1,0,0,0,0,0,0,1,0,0,0
P48058,GRIA4,DB04982,Talampanel,SmallMoleculeDrug,Glutamate receptor 4,0,1,0,0,0,0,0,0,1,0,0,0
P48058,GRIA4,DB05047,CX717,SmallMoleculeDrug,Glutamate receptor 4,0,1,0,0,0,0,0,0,1,0,0,0
Q9ULK0,GRID1,DB00142,Glutamic Acid,SmallMoleculeDrug,"Glutamate receptor ionotropic, delta-1",0,1,0,0,0,0,0,0,0,0,0,0
O43424,GRID2,DB00142,Glutamic Acid,SmallMoleculeDrug,"Glutamate receptor ionotropic, delta-2",0,1,0,0,0,0,0,0,0,0,0,0
A4D2P6,GRID2IP,,,,,0,0,0,0,0,0,0,0,0,0,0,0
A4D1Z8,GRIFIN,,,,,0,0,0,0,0,0,0,0,0,0,0,0
P39086,GRIK1,DB00273,Topiramate,SmallMoleculeDrug,"Glutamate receptor ionotropic, kainate 1",0,1,0,0,0,0,0,0,0,0,0,0
P39086,GRIK1,DB06354,Tezampanel,SmallMoleculeDrug,"Glutamate receptor ionotropic, kainate 1",0,1,0,0,0,0,0,0,0,0,0,0
P39086,GRIK1,DB00142,Glutamic Acid,SmallMoleculeDrug,"Glutamate receptor ionotropic, kainate 1",0,1,0,0,0,0,0,0,0,0,0,0
Q13002,GRIK2,DB00237,Butabarbital,SmallMoleculeDrug,"Glutamate receptor ionotropic, kainate 2",0,1,0,0,0,0,0,0,1,0,0,0
